what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1400801502975
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1400801502976
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1400801502976
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1400801502988
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1400801502989
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1400801502989
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1400801502990
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1400801502990
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1400801503011
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1400801503019
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1400801503030
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1400801503046
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1400801503093
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1400801503094
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1400801503094
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1400801503094
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1400801503107
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1400801503142
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1400801503159
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1400801503160
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1400801503160
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1400801503160
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1400801503161
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1400801503170
os,sysinfo,,,"linux",1400801503172
arch,sysinfo,,,"x86",1400801503172
ws,sysinfo,,,"gtk",1400801503172
locale,sysinfo,,,"es_PE",1400801503172
processors,sysinfo,,,"4",1400801503172
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1400801503172
java.runtime.version,sysinfo,,,"1.7.0_55-b14",1400801503172
java.specification.name,sysinfo,,,"Java Platform API Specification",1400801503172
java.specification.vendor,sysinfo,,,"Oracle Corporation",1400801503172
java.specification.version,sysinfo,,,"1.7",1400801503172
java.vendor,sysinfo,,,"Oracle Corporation",1400801503172
java.version,sysinfo,,,"1.7.0_55",1400801503172
java.vm.info,sysinfo,,,"mixed mode, sharing",1400801503172
java.vm.name,sysinfo,,,"OpenJDK Client VM",1400801503172
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1400801503172
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1400801503172
java.vm.specification.version,sysinfo,,,"1.7",1400801503172
java.vm.vendor,sysinfo,,,"Oracle Corporation",1400801503172
java.vm.version,sysinfo,,,"24.51-b03",1400801503172
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1400801503434
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1400801503441
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1400801503639
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1400801503679
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1400801503687
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1400801506650
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1400801506657
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801506786
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1400801542868
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801542886
stopped,bundle,name.schedenig.eclipse.grepconsole,3.5.1,"name.schedenig.eclipse.grepconsole",1400801543846
error,log,,,"Plug-in name.schedenig.eclipse.grepconsole was unable to load class name.schedenig.eclipse.grepconsole.adapters.GrepPageParticipant.",1400801543869
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400801545927
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400801547606
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400801547633
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400801547644
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400801548205
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1400801549663
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1400801549806
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1400801549823
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801549912
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1400801550054
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1400801550075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801550092
started,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1400801550099
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1400801550438
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1400801551775
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1400801551776
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1400801551776
error,log,,,"Plug-in name.schedenig.eclipse.grepconsole was unable to load class name.schedenig.eclipse.grepconsole.adapters.GrepPageParticipant.",1400801551777
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1400801589617
error,log,,,"Unable to get CElement for Macro",1400801589750
error,log,,,"Unable to get CElement for Macro",1400801589751
error,log,,,"Unable to get CElement for Macro",1400801589752
error,log,,,"Unable to get CElement for Macro",1400801589752
error,log,,,"Unable to get CElement for Macro",1400801589784
error,log,,,"Unable to get CElement for Macro",1400801589786
error,log,,,"Unable to get CElement for Macro",1400801589789
error,log,,,"Unable to get CElement for Macro",1400801589790
error,log,,,"Unable to get CElement for Macro",1400801589792
error,log,,,"Unable to get CElement for Macro",1400801589793
error,log,,,"Unable to get CElement for Macro",1400801589793
error,log,,,"Unable to get CElement for Macro",1400801589794
error,log,,,"Unable to get CElement for Macro",1400801589794
error,log,,,"Unable to get CElement for Macro",1400801589795
error,log,,,"Unable to get CElement for Macro",1400801589795
error,log,,,"Unable to get CElement for Macro",1400801589795
error,log,,,"Unable to get CElement for Macro",1400801589796
error,log,,,"Unable to get CElement for Macro",1400801589796
error,log,,,"Unable to get CElement for Macro",1400801589797
error,log,,,"Unable to get CElement for Macro",1400801589798
error,log,,,"Unable to get CElement for Macro",1400801589798
error,log,,,"Unable to get CElement for Macro",1400801589799
error,log,,,"Unable to get CElement for Macro",1400801589799
error,log,,,"Unable to get CElement for Macro",1400801589800
error,log,,,"Unable to get CElement for Macro",1400801589800
error,log,,,"Unable to get CElement for Macro",1400801589801
error,log,,,"Unable to get CElement for Macro",1400801589801
error,log,,,"Unable to get CElement for Macro",1400801589801
error,log,,,"Unable to get CElement for Macro",1400801589802
error,log,,,"Unable to get CElement for Macro",1400801589802
error,log,,,"Unable to get CElement for Macro",1400801589802
error,log,,,"Unable to get CElement for Macro",1400801589803
error,log,,,"Unable to get CElement for Macro",1400801589803
error,log,,,"Unable to get CElement for Macro",1400801589803
error,log,,,"Unable to get CElement for Macro",1400801589804
error,log,,,"Unable to get CElement for Macro",1400801589804
error,log,,,"Unable to get CElement for Macro",1400801589805
error,log,,,"Unable to get CElement for Macro",1400801589805
error,log,,,"Unable to get CElement for Macro",1400801589805
error,log,,,"Unable to get CElement for Macro",1400801589806
error,log,,,"Unable to get CElement for Macro",1400801589806
error,log,,,"Unable to get CElement for Macro",1400801589806
error,log,,,"Unable to get CElement for Macro",1400801589807
error,log,,,"Unable to get CElement for Macro",1400801589807
error,log,,,"Unable to get CElement for Macro",1400801589807
error,log,,,"Unable to get CElement for Macro",1400801589807
error,log,,,"Unable to get CElement for Macro",1400801589808
error,log,,,"Unable to get CElement for Macro",1400801589808
error,log,,,"Unable to get CElement for Macro",1400801589808
error,log,,,"Unable to get CElement for Macro",1400801589809
error,log,,,"Unable to get CElement for Macro",1400801589809
error,log,,,"Unable to get CElement for Macro",1400801589809
error,log,,,"Unable to get CElement for Macro",1400801589810
error,log,,,"Unable to get CElement for Macro",1400801589810
error,log,,,"Unable to get CElement for Macro",1400801589810
error,log,,,"Unable to get CElement for Macro",1400801589810
error,log,,,"Unable to get CElement for Macro",1400801589811
error,log,,,"Unable to get CElement for Macro",1400801589811
error,log,,,"Unable to get CElement for Macro",1400801589811
error,log,,,"Unable to get CElement for Macro",1400801589812
error,log,,,"Unable to get CElement for Macro",1400801589812
error,log,,,"Unable to get CElement for Macro",1400801589812
error,log,,,"Unable to get CElement for Macro",1400801589813
error,log,,,"Unable to get CElement for Macro",1400801589813
error,log,,,"Unable to get CElement for Macro",1400801589813
error,log,,,"Unable to get CElement for Macro",1400801589814
error,log,,,"Unable to get CElement for Macro",1400801589814
error,log,,,"Unable to get CElement for Macro",1400801589814
error,log,,,"Unable to get CElement for Macro",1400801589815
error,log,,,"Unable to get CElement for Macro",1400801589815
error,log,,,"Unable to get CElement for Macro",1400801589815
error,log,,,"Unable to get CElement for Macro",1400801589815
error,log,,,"Unable to get CElement for Macro",1400801589816
error,log,,,"Unable to get CElement for Macro",1400801589816
error,log,,,"Unable to get CElement for Macro",1400801589816
error,log,,,"Unable to get CElement for Macro",1400801589817
error,log,,,"Unable to get CElement for Macro",1400801589817
error,log,,,"Unable to get CElement for Macro",1400801589818
error,log,,,"Unable to get CElement for Macro",1400801589818
error,log,,,"Unable to get CElement for Macro",1400801589819
error,log,,,"Unable to get CElement for Macro",1400801589819
error,log,,,"Unable to get CElement for Macro",1400801589819
error,log,,,"Unable to get CElement for Macro",1400801589820
error,log,,,"Unable to get CElement for Macro",1400801589820
error,log,,,"Unable to get CElement for Macro",1400801589821
error,log,,,"Unable to get CElement for Macro",1400801589821
error,log,,,"Unable to get CElement for Macro",1400801589822
error,log,,,"Unable to get CElement for Macro",1400801589822
error,log,,,"Unable to get CElement for Macro",1400801589822
error,log,,,"Unable to get CElement for Macro",1400801589823
error,log,,,"Unable to get CElement for Macro",1400801589823
error,log,,,"Unable to get CElement for Macro",1400801589824
error,log,,,"Unable to get CElement for Macro",1400801589824
error,log,,,"Unable to get CElement for Macro",1400801589825
error,log,,,"Unable to get CElement for Macro",1400801589825
error,log,,,"Unable to get CElement for Macro",1400801589825
error,log,,,"Unable to get CElement for Macro",1400801589825
error,log,,,"Unable to get CElement for Macro",1400801589826
error,log,,,"Unable to get CElement for Macro",1400801589826
error,log,,,"Unable to get CElement for Macro",1400801589826
error,log,,,"Unable to get CElement for Macro",1400801589827
error,log,,,"Unable to get CElement for Macro",1400801589827
error,log,,,"Unable to get CElement for Macro",1400801589827
error,log,,,"Unable to get CElement for Macro",1400801589828
error,log,,,"Unable to get CElement for Macro",1400801589828
error,log,,,"Unable to get CElement for Macro",1400801589828
error,log,,,"Unable to get CElement for Macro",1400801589828
error,log,,,"Unable to get CElement for Macro",1400801589829
error,log,,,"Unable to get CElement for Macro",1400801589829
error,log,,,"Unable to get CElement for Macro",1400801589829
error,log,,,"Unable to get CElement for Macro",1400801589830
error,log,,,"Unable to get CElement for Macro",1400801589830
error,log,,,"Unable to get CElement for Macro",1400801589830
error,log,,,"Unable to get CElement for Macro",1400801589830
error,log,,,"Unable to get CElement for Macro",1400801589831
error,log,,,"Unable to get CElement for Macro",1400801589831
error,log,,,"Unable to get CElement for Macro",1400801589831
error,log,,,"Unable to get CElement for Macro",1400801589832
error,log,,,"Unable to get CElement for Macro",1400801589832
error,log,,,"Unable to get CElement for Macro",1400801589832
error,log,,,"Unable to get CElement for Macro",1400801589832
error,log,,,"Unable to get CElement for Macro",1400801589833
error,log,,,"Unable to get CElement for Macro",1400801589833
error,log,,,"Unable to get CElement for Macro",1400801589833
error,log,,,"Unable to get CElement for Macro",1400801589834
error,log,,,"Unable to get CElement for Macro",1400801589834
error,log,,,"Unable to get CElement for Macro",1400801589834
error,log,,,"Unable to get CElement for Macro",1400801589834
error,log,,,"Unable to get CElement for Macro",1400801589835
error,log,,,"Unable to get CElement for Macro",1400801589835
error,log,,,"Unable to get CElement for Macro",1400801589835
error,log,,,"Unable to get CElement for Macro",1400801589836
error,log,,,"Unable to get CElement for Macro",1400801589836
error,log,,,"Unable to get CElement for Macro",1400801589836
error,log,,,"Unable to get CElement for Macro",1400801589836
error,log,,,"Unable to get CElement for Macro",1400801589837
error,log,,,"Unable to get CElement for Macro",1400801589837
error,log,,,"Unable to get CElement for Macro",1400801589837
error,log,,,"Unable to get CElement for Macro",1400801589838
error,log,,,"Unable to get CElement for Macro",1400801589838
error,log,,,"Unable to get CElement for Macro",1400801589838
error,log,,,"Unable to get CElement for Macro",1400801589838
error,log,,,"Unable to get CElement for Macro",1400801589839
error,log,,,"Unable to get CElement for Macro",1400801589839
error,log,,,"Unable to get CElement for Macro",1400801589839
error,log,,,"Unable to get CElement for Macro",1400801589840
error,log,,,"Unable to get CElement for Macro",1400801589840
error,log,,,"Unable to get CElement for Macro",1400801589840
error,log,,,"Unable to get CElement for Macro",1400801589841
error,log,,,"Unable to get CElement for Macro",1400801589841
error,log,,,"Unable to get CElement for Macro",1400801589841
error,log,,,"Unable to get CElement for Macro",1400801589841
